"cSeason","PlayerName","Age","Pos","AffAbbName","avg_rank"
"2024","Mason Vinyard",24,"P","NYY",711.733333333333
"2024","Tyler Wehrle",23,"P","MIL",712.47
"2024","Omar De Los Santos",23,"rf","NYM",712.495
"2024","Claudio Evangelista",17,"lf","BOS",712.495
"2024","Kevin Ereu",17,"2b","MIL",712.775
"2024","Bryson Horne",24,"1b","ATL",712.88
"2024","Trevor Boone",25,"lf","COL",713.3
"2024","Joan Gutierrez",17,"2b","MIL",713.405
"2024","Eriandys Ramon",20,"3b","CHC",713.475
"2024","Harlem Belen",18,"1b","ARI",713.545
"2024","Thomas Francisco",24,"1b","STL",714.035
"2024","Jose Marcano",17,"2b","CLE",714.35
"2024","Cesar Bonalde",18,"lf","ARI",714.455
"2024","Jack Alexander",23,"c","KCR",714.49
"2024","Brett Barrera",22,"2b","NYY",714.49
"2024","Enmanuel Pinales",22,"P","SDP",714.68
"2024","Carlos Tirado",18,"1b","PIT",714.7
"2024","Byron Castillo",17,"cf","LAA",714.98
"2024","Caleb Farmer",23,"c","WSN",715.435
"2024","Nicolas Herold",24,"P","SFG",715.59
"2024","Elian Garcia",18,"lf","ATL",715.75
"2024","Sabier Marte",19,"P","NYY",716.023333333333
"2024","Moises Molero",18,"cf","CLE",716.03
"2024","Obed Balderas",16,"P","BOS",716.11
"2024","Jean C. Gutierrez",17,"lf","SEA",716.695
"2024","Nick Bennett",25,"P","MIL",716.911666666667
"2024","Tayler Aguilar",22,"lf","NYY",717.01
"2024","Curtis Washington Jr.",23,"cf","SEA",717.115
"2024","Jonny Cuevas",22,"P","TBR",717.28
"2024","Maikel Hernandez",18,"P","TBR",717.496666666667
"2024","Kemp Alderman",20,"lf","MIA",717.85
"2024","Chase Costello",23,"P","MIL",718.32
"2024","Alejandro Melean",22,"P","TOR",718.493333333333
"2024","Jerson Alejandro",17,"P","NYY",718.58
"2024","Gabriel Bersing",20,"1b","NYY",719.145
"2024","Anthony Quirion",25,"c","PHI",719.25
"2024","Wilian Bormie",20,"P","TEX",719.273333333333
"2024","Scott Ota",25,"rf","NYM",719.6
"2024","Mason Hickman",24,"P","CLE",719.663333333333
"2024","Yadiel Batista",19,"P","STL",719.663333333333
"2024","Randy Perea",19,"cf","DET",719.74
"2024","Denyerbe Gervis",19,"2b","MIN",719.81
"2024","Adam Crampton",22,"2b","BAL",719.88
"2024","Jhoniel Serrano",19,"P","MIA",719.88
"2024","Alexander Martinez",18,"c","ATL",719.985
"2024","Kevin Dume",18,"1b","OAK",720.055
"2024","Jared Poland",23,"P","MIA",720.096666666667
"2024","Jack Dallas",24,"P","PHI",720.14
"2024","Antony Aparicio",20,"P","HOU",720.14
"2024","Daniel Torres",21,"1b","ARI",720.65
"2024","Nick Quintana",25,"3b","CIN",720.72
"2024","Lazaro Morales",19,"cf","SFG",721.315
"2024","Dashyll Tejeda",17,"lf","WSN",721.385
"2024","Jose Rengel",17,"P","SFG",721.44
"2024","Oneill Manzueta",22,"rf","TBR",721.84
"2024","Tanner Jacobson",23,"P","STL",722.133333333333
"2024","Dario Gardea",24,"P","DET",722.306666666667
"2024","Will Stewart",25,"P","MIA",722.306666666667
"2024","Breiny Ramírez",17,"lf","BAL",722.505
"2024","Javier Bartolozzi",18,"P","LAD",722.783333333333
"2024","Guillermo Rodriguez",18,"2b","CHW",723.905
"2024","Andrew Marrero",23,"P","STL",724.343333333333
"2024","Trey Faltine",22,"ss","CIN",724.36
"2024","Leny Carela",18,"2b","PHI",724.5
"2024","Nick Dombkowski",24,"P","PIT",724.776666666667
"2024","Yunior Tur",23,"P","OAK",724.95
"2024","Henry Henry",24,"P","SDP",725.21
"2024","Luis Rodriguez",18,"c","STL",725.585
"2024","Erick Arosemena",18,"rf","SFG",726.145
"2024","Cristian Lopez",21,"cf","ARI",726.285
"2024","Angel Cruz",18,"P","LAD",726.38
"2024","Yeison Perez",19,"1b","MIL",726.495
"2024","Zion Pettigrew",24,"2b","WSN",726.565
"2024","Jonathan Taveras",17,"2b","CLE",726.635
"2024","Jesus Correa",18,"2b","CIN",726.775
"2024","Yorfran John",18,"3b","CLE",727.195
"2024","Edgar Alfonso",19,"2b","LAA",727.72
"2024","Kevin Santos",19,"lf","ARI",727.965
"2024","Jose Montero",19,"P","CIN",728.156666666667
"2024","Chris Williams Jr.",23,"P","DET",728.156666666667
"2024","Rafael Castillo",17,"2b","MIA",728.21
"2024","Andy Colon",19,"cf","HOU",728.28
"2024","Henry Pizani",17,"c","NYM",728.525
"2024","Jose Cordero",20,"lf",NA,728.7
"2024","Arison Jimenez",20,"lf","TBR",728.7
"2024","Luichi Casilla",18,"P","COL",728.936666666667
"2024","Orlando Ribalta",25,"P","WSN",729.153333333333
"2024","Eybert Escalona",20,"c","PIT",729.365
"2024","Josan Méndez",22,"P","MIA",729.37
"2024","Roddery Muñoz",23,"P","ATL",729.37
"2024","Griffin Cheney",24,"2b","TEX",729.4
"2024","Joseph King",22,"P","STL",729.413333333333
"2024","Jostin Florentino",18,"P","CHC",729.413333333333
"2024","Ray-Jacson Chirino",20,"1b","CIN",729.435
"2024","Paulo Asprilla",17,"c","STL",729.575
"2024","Kris Bow",22,"P","NYY",729.586666666667
"2024","Reinaldo De La Cruz",17,"2b","OAK",729.715
"2024","Vicent Nunez",18,"c","CHC",730.135
"2024","Matt Pushard",25,"P","MIA",730.41
"2024","Yeral Vizcaino",18,"lf","ARI",730.59
"2024","Wilker Reyes",21,"P","MIN",730.626666666667
"2024","Irving Cota",19,"P","NYM",731.146666666667
"2024","Luis Curvelo",22,"P","SEA",731.406666666667
"2024","Gustavo Beltran",18,"1b","SEA",732.095
"2024","José Noguera",18,"c","BAL",732.2
"2024","Julio Carrion",24,"1b","ARI",732.515
"2024","Michael Valera",24,"P","BOS",732.576666666667
"2024","John Peck",20,"2b","DET",733.145
"2024","Andrew Walling",23,"P","PHI",733.183333333333
"2024","Dariel Ramon",17,"2b","TOR",733.285
"2024","Mac McCroskey",23,"2b","LAA",733.425
"2024","Wilfredo Pereira",24,"P","STL",734.44
"2024","Carlo Reyes",24,"P","LAD",734.786666666667
"2024","Jesus Garcia",17,"P","BOS",734.96
"2024","Angel Gil",17,"lf","STL",735.21
"2024","Pedro Santos",23,"P","OAK",735.35
"2024","Randy Bednar",24,"lf","SEA",735.63
"2024","Alfonzo Martinez",17,"lf","TBR",735.665
"2024","Ethan Hammerberg",22,"P","CHW",736.39
"2024","Keythel Key",19,"P","LAA",736.563333333333
"2024","Dennys Riera",18,"2b","SFG",736.575
"2024","Ryan Hernandez",24,"1b","LAA",736.645
"2024","Erik Stock",24,"lf","SEA",737.625
"2024","Luis Tejeda",18,"P","COL",738.08
"2024","Richard Fernandez",20,"P","OAK",738.513333333333
"2024","Anthony Rodriguez",17,"1b","MIA",738.71
"2024","Yancel Guerrero",19,"3b","STL",738.745
"2024","Liam Spence",25,"2b","CHC",738.815
"2024","Yoangel Ramos",19,"1b","PHI",738.885
"2024","Austin Deming",23,"3b","HOU",739.095
"2024","Angel Feliz",19,"lf","COL",739.55
"2024","Luis Paredes",19,"lf","COL",739.585
"2024","Davis Feldman",25,"P","TOR",739.77
"2024","Grant Ford",25,"P","PIT",740.376666666667
"2024","Héctor Jiménez",19,"cf","BAL",740.495
"2024","Delfry Carrasco",19,"1b","SEA",740.67
"2024","Carlos Altuve",18,"c","CHC",740.845
"2024","Walin Castillo",18,"P","MIA",741.633333333333
"2024","Gueile Borrome",18,"3b","CLE",741.65
"2024","Fraymi De Leon",18,"2b","BOS",742.07
"2024","Charles Nova",18,"2b","KCR",742.245
"2024","Victor Pena",20,"P","KCR",742.413333333333
"2024","Wesley Moore",23,"P","PHI",742.5
"2024","Idalberto Santiesteban",19,"lf","MIL",743.015
"2024","Gabriel Agostini",18,"P","WSN",743.15
"2024","Anthony Servideo",24,"2b","BAL",743.26
"2024","Delvis Matos",18,"lf","DET",743.505
"2024","Luis Freitez",20,"lf","OAK",745.29
"2024","Matt Givin",24,"P","MIA",745.533333333333
"2024","Elizaul Chalas",18,"2b","CHC",745.745
"2024","Raimy Rodriguez",17,"P","HOU",745.923333333333
"2024","Lucas Gordillo",20,"P","NYM",746.573333333333
"2024","Ranwell Smith",17,"P","MIL",746.616666666667
"2024","Jose Perez",18,"2b","BAL",747.04
"2024","Miguel Guerrero",22,"P","MIL",747.136666666667
"2024","Luis Garcia",18,"c","MIL",747.18
"2024","Ian Churchill",24,"P","TOR",747.223333333333
"2024","Christian Avendano",19,"P","SFG",747.57
"2024","Janero Miller",17,"dh","MIA",747.81
"2024","Brandon Lewis",24,"3b","LAD",748.16
"2024","Garrett Martin",23,"lf","NYY",748.16
"2024","Jose A. Ferrer",23,"P","WSN",748.436666666667
"2024","Oswaldo Ladera",20,"lf","SFG",748.475
"2024","Brayan Altuve",20,"lf","CHC",748.86
"2024","Spencer Bramwell",24,"c","MIA",748.93
"2024","Adolfo Ramirez",24,"P","LAD",748.956666666667
"2024","Colton Welker",25,"3b","SFG",749
"2024","Edwin Solano",17,"ss","WSN",749.035
"2024","Frank Nigro",25,"c","MIN",749.07
"2024","Andre Sanchez",20,"P","LAA",749.216666666667
"2024","Andres Bonolis",19,"lf","CHC",749.245
"2024","Ke'Shun Collier",22,"rf","CHC",749.385
"2024","Abelardo Medrano",17,"lf","DET",749.56
"2024","Jesus Prado",17,"lf","BOS",749.63
"2024","Devin Ortiz",24,"3b","SDP",750.085
"2024","Erbin Jaque",20,"lf","CHC",750.4
"2024","Kohl Drake",22,"P","TEX",750.603333333333
"2024","Carlos De Sousa",17,"c","TBR",750.75
"2024","Juan Uribe",17,"2b","CHW",750.89
"2024","Lorenzo Encarnacion",21,"P","ARI",751.036666666667
"2024","Yohangel Moris",17,"3b","TBR",751.415
"2024","Jose Meneses",18,"P","MIL",751.6
"2024","Alexander Orasma",18,"3b","KCR",751.905
"2024","Eddy Yean",22,"P","PIT",752.64
"2024","Ashton Creal",24,"lf","CIN",752.745
"2024","Noah Williamson",22,"rf","MIA",752.885
"2024","Jjam Alvarez",17,"2b","COL",753.515
"2024","Brett Rodriguez",25,"3b","SEA",753.585
"2024","Juan Burgos",23,"P","SEA",753.94
"2024","Keyner Benitez",17,"P","MIA",754.07
"2024","Junior Sanchez",17,"P","ARI",754.156666666667
"2024","Wilton Lara",19,"ss","HOU",754.355
"2024","Santiago Pinto",17,"lf","DET",754.81
"2024","German Guilarte",20,"c","SEA",755.37
"2024","Ethan Lindow",24,"P","PHI",755.803333333333
"2024","Brahian Silva",20,"c","PHI",756.07
"2024","Wyatt Cheney",22,"P","BAL",756.15
"2024","Alfred Morillo",21,"P","ARI",756.713333333333
"2024","Fernando Guanare",20,"P","LAA",756.93
"2024","Darlin Saladin",20,"P","STL",757.363333333333
"2024","Yannic Walther",19,"c","MIL",757.365
"2024","Arfeni Batista",18,"ss","STL",757.785
"2024","Nick Garcia",24,"P","COL",757.796666666667
"2024","Eric Prado",17,"P","MIL",758.23
"2024","Grayson Thurman",24,"P","TOR",758.533333333333
"2024","Danyony Pulido",20,"P","PHI",759.183333333333
"2024","Gabriel Aguilera",22,"P","CIN",759.443333333333
"2024","Jose Arias",18,"lf","HOU",759.5
"2024","Hansel Rincon",20,"P","ARI",759.703333333333
"2024","Nick Lockhart",22,"P","TEX",760.7
"2024","Parker Bates",25,"cf","KCR",761.285
"2024","Enniel Cortez",17,"P","MIL",761.306666666667
"2024","Harold Melenge",21,"P","SEA",761.61
"2024","Eric Valdez",18,"1b","SDP",762.055
"2024","Anthuan Valencia",18,"2b","CIN",762.125
"2024","Josue Arias",18,"P","MIA",762.13
"2024","Luis Barett",19,"rf","LAD",762.23
"2024","Daniel Blair",24,"P","SFG",762.303333333333
"2024","Randy Guzman",18,"1b","NYM",762.335
"2024","Moises Lugo",24,"P","SDP",762.346666666667
"2024","Victor Celedonio",19,"2b","BAL",762.51
"2024","Jose Chacon",20,"3b","KCR",762.65
"2024","Jonaiker Sandoval",19,"lf","BAL",762.86
"2024","Frank Hernandez",21,"lf","CHC",763.56
"2024","Pedro Castellanos",25,"1b","SDP",763.63
"2024","Jesus Moreno",22,"c","TEX",763.84
"2024","Yoscar Pimentel",21,"P","ARI",763.906666666667
"2024","Jose Ochoa",19,"cf","DET",763.98
"2024","Angel Liranzo",16,"P","PHI",764.166666666667
"2024","Khristian Guevara",18,"P","CIN",764.686666666667
"2024","Yosmi Fernandez",19,"2b","KCR",764.715
"2024","Andrew Dalquist",22,"P","CHW",764.73
"2024","Hunter Dula",24,"P","SFG",765.293333333333
"2024","Garrett Wolforth",25,"1b","HOU",765.555
"2024","Anderson Machado",19,"3b","OAK",766.045
"2024","Redinson Gomez",18,"P","COL",766.42
"2024","Kevin Richards",23,"rf","OAK",766.5
"2024","Adam Smith",23,"P","SDP",766.55
"2024","Isaias Uribe",20,"P","PIT",767.243333333333
"2024","Leuris Portorreal",17,"P","WSN",767.416666666667
"2024","Fernando Sanchez",22,"P","SDP",768.023333333333
"2024","Randry De Leon",17,"P","SFG",768.24
"2024","Ryan Cepero",20,"ss","KCR",768.355
"2024","Bryan Andrade",18,"3b","OAK",768.46
"2024","Elian Soto",17,"1b","WSN",768.635
"2024","Ben Sems",25,"3b","COL",769.125
"2024","Josh Hendrickson",25,"P","PHI",769.41
"2024","Dayker Baldallo",19,"ss","OAK",769.475
"2024","Pablo Abad",17,"lf","CIN",769.79
"2024","Ronaldo Alesandro",25,"P","ATL",770.06
"2024","Mark McLaughlin",22,"P","CHW",770.146666666667
"2024","Eccel Correa",20,"P","BAL",770.146666666667
"2024","Blake Rivera",25,"P","SFG",770.536666666667
"2024","Wueslly Lespe",20,"3b","SFG",770.665
"2024","Omar Cruz",24,"P","PIT",770.796666666667
"2024","Adriel Cuello",17,"2b","TEX",771.015
"2024","Joseph Menefee",23,"P","CIN",771.056666666667
"2024","Melvin Hernandez",16,"P","MIL",771.143333333333
"2024","Brandon Hernandez",21,"2b","STL",771.155
"2024","Darol Garcia",20,"2b","LAD",771.19
"2024","Maceo Campbell",24,"P","BOS",771.273333333333
"2024","Manuel Veloz",22,"P","CHW",771.403333333333
"2024","Billy Sullivan",24,"P","OAK",771.49
"2024","Anthony Calarco",23,"1b","TEX",771.645
"2024","Luis Gutierrez",19,"P","SDP",772.01
"2024","Daris Cordero",17,"1b","NYM",772.03
"2024","Daniel Ferreira",19,"rf","CHC",773.64
"2024","Francis Marte",17,"P","OAK",774.003333333333
"2024","William Santana",17,"2b",NA,774.13
"2024","Joaan De Jesus",18,"2b","SEA",774.2
"2024","Nomar Medina",20,"P","SFG",775.476666666667
"2024","Tim Cate",25,"P","WSN",776.126666666667
"2024","Gustavo Armas",19,"rf","PIT",776.23
"2024","Carlos Romero",23,"P","WSN",776.69
"2024","Anel Cabrera",20,"P","LAA",776.711666666667
"2024","Brayan Sanchez",18,"c","HOU",777.175
"2024","Jose Luis Reyes",20,"P","SDP",777.643333333333
"2024","Jason Bilous",25,"P","CLE",777.686666666667
"2024","Ben Ethridge",21,"P","MIN",778.076666666667
"2024","Nelfy Ynfante",18,"P","STL",778.12
"2024","Geoffrey Gilbert",22,"P","NYY",778.25
"2024","Jordan Marks",24,"P","DET",778.293333333333
"2024","Edwarli Brioso",18,"2b","PIT",778.785
"2024","Jordany Ventura",22,"P","NYM",779.636666666667
"2024","Tanner Tredaway",23,"lf","PIT",779.73
"2024","Dawson Dimon",24,"c","ATL",780.29
"2024","Donovan McIntyre",20,"lf","SFG",780.36
"2024","Bryan Caceres",23,"P","WSN",780.46
"2024","Braden Nett",21,"P","SDP",780.59
"2024","Mariano Ricciardi",25,"2b","LAA",780.885
"2024","Justin Rodriguez",19,"3b","DET",780.955
"2024","Zane Mills",22,"P","STL",781.543333333333
"2024","Edgar Moreta",19,"P","NYM",781.803333333333
"2024","Jhonny Perez",18,"1b","TBR",782.25
"2024","Francis Peguero",25,"P","MIN",782.496666666667
"2024","Denny Larrondo",21,"P","ARI",783.016666666667
"2024","Baron Stuart",23,"P","NYY",783.493333333333
"2024","Hamlet Garcia",17,"P","MIA",783.493333333333
"2024","Cole Waites",25,"P","SFG",783.623333333333
"2024","Irving Igualas",19,"rf","MIL",784.28
"2024","J.C. Flowers",25,"P","PIT",784.49
"2024","Gregory Mota",18,"3b","MIA",784.665
"2024","Tzu-Chen Sha",19,"P","OAK",784.706666666667
"2024","Carlos Molina",18,"P","SFG",785.01
"2024","Taishi Nakawake",25,"ss","CHW",785.33
"2024","Chris Lopez",18,"c","STL",785.435
"2024","Roberto Medina",18,"P","TBR",785.486666666667
"2024","Luis Bermudez",19,"P","SFG",785.66
"2024","Christian Suarez",22,"P","LAD",785.681666666667
"2024","Andri Leon",20,"cf","DET",785.82
"2024","Marcelo Perez",19,"3b","STL",785.855
"2024","Braeden Ogle",25,"P","PIT",786.223333333333
"2024","Edgar Leon",18,"P","LAD",786.353333333333
"2024","Cesar Perdomo",21,"P","SFG",786.44
"2024","Brailin Pascual",18,"2b","CHC",786.625
"2024","Nate Dahle",25,"P","TBR",786.786666666667
"2024","Audie Jimenez",18,"2b","SFG",787.22
"2024","Sam Ryan",24,"P","TOR",787.523333333333
"2024","M.D. Johnson",25,"P","MIA",787.61
"2024","Jawilme Ramirez",21,"P","NYM",787.826666666667
"2024","Carson Carter",25,"P","BAL",787.87
"2024","Nick Clarno",25,"c","ATL",788.2
"2024","Ernesto Mercedes",19,"P","NYM",788.39
"2024","Juan Henriquez",17,"P","BOS",788.476666666667
"2024","Garrett McGowan",24,"1b","HOU",788.795
"2024","Cesar Espinal",17,"P","BAL",789.213333333333
"2024","Steven Rivas",24,"lf","LAA",789.25
"2024","Lisandro Almonte",21,"P","ARI",789.906666666667
"2024","Gage Stanifer",19,"P","TOR",789.993333333333
"2024","Dayton Dooney",23,"2b","LAD",790.405
"2024","Aaron Holiday",23,"P","SDP",790.426666666667
"2024","Ronal Antigua",20,"lf","ARI",790.58
"2024","Hudson Potts",24,"3b","ATL",790.615
"2024","Esmir Suarez",18,"P","MIL",790.686666666667
"2024","Michel Triana",23,"1b","CIN",792.015
"2024","Raudy Gomez",18,"P","TOR",792.29
"2024","Kamron Willman",25,"2b","MIN",792.33
"2024","Gunnar Groen",25,"P","ARI",792.853333333333
"2024","Steve Hajjar",22,"P","CLE",793.286666666667
"2024","Gabriel Colmenarez",17,"P","MIL",793.416666666667
"2024","Ricky DeVito",24,"P","TEX",793.85
"2024","Ovandy Frias",19,"3b","NYY",794.325
"2024","Jordany Oliver",18,"lf","TBR",794.36
"2024","Kleyderve Andrade",20,"P","PHI",794.37
"2024","Carson Skipper",23,"P","COL",794.521666666667
"2024","Matt Merrill",25,"P","WSN",794.76
"2024","Martin Gonzalez",18,"2b","SEA",794.78
"2024","Omar Ferrera",20,"2b","CHC",794.92
"2024","Gerson Calzadilla",20,"P","MIL",795.02
"2024","Robert De Paula",20,"rf","PIT",795.165
"2024","Elijah Cabell",24,"lf","STL",795.69
"2024","Kyle Crigger",24,"P","MIA",795.8
"2024","Franyel Baez",20,"lf","ARI",796.25
"2024","Angel Aquino",18,"rf","PIT",796.81
"2024","Andrew Schultz",25,"P","PHI",797.49
"2024","Yereny Teus",19,"P","TBR",797.663333333333
"2024","Jake Smith",23,"P","LAA",798.703333333333
"2024","Luis Bolivar",19,"lf","SEA",798.84
"2024","Juan Yunyet",18,"P","TEX",799.266666666667
"2024","Noah Owen",22,"P","CHW",800.003333333333
"2024","Jorge Ramos",21,"P","PIT",800.22
"2024","Alex Bustamante",23,"P","NYY",800.306666666667
"2024","Stiven Cruz",21,"P","MIL",800.393333333333
"2024","Jordan Jackson",24,"P","SEA",800.956666666667
"2024","Aldry Acosta",23,"P","LAD",801.606666666667
"2024","Wyatt Hoffman",24,"2b","SDP",801.99
"2024","Myles Emmerson",25,"c","LAA",802.375
"2024","Casey Dana",24,"lf","LAA",803.18
"2024","Luis Gonzalez",17,"P","PHI",803.6
"2024","David Morgan",23,"P","SDP",804.423333333333
"2024","Kristian Cardozo",20,"P","SEA",804.856666666667
"2024","Wilmer Blanco",19,"P","PHI",805.593333333333
"2024","Jaren Zinn",24,"P","WSN",806.59
"2024","Angel Chivilli",20,"P","COL",807.11
"2024","Nestor Lorant",21,"P","CIN",807.413333333333
"2024","Alonzo Richardson",20,"P","CLE",808.063333333333
"2024","Edwin Cervantes",18,"P","CIN",808.063333333333
"2024","Develson Aria",22,"P","MIN",808.28
"2024","Rafael Ohashi",20,"P","TOR",808.713333333333
"2024","Karlos Morales",23,"P","MIL",808.93
"2024","Anderson Comás",23,"P","CHW",809.97
"2024","Samuel Vasquez",23,"P","CLE",810.446666666667
"2024","Blake Townsend",22,"P","SEA",810.446666666667
"2024","Joel Ibarra",20,"P","LAD",810.663333333333
"2024","Osbriel Mogollon",19,"P","MIL",810.793333333333
"2024","Yimi Presinal",18,"P","KCR",811.226666666667
"2024","Jose Gonzalez",21,"P","TEX",811.963333333333
"2024","Joshua Quezada",19,"P","NYY",812.136666666667
"2024","Joe Kemlage",24,"P","SFG",812.223333333333
"2024","Adrian Chaidez",24,"P","HOU",812.31
"2024","Jonney Rosario",18,"P","SDP",812.483333333333
"2024","Ben Hernandez",21,"P","KCR",812.743333333333
"2024","Saul Teran",21,"P","PHI",812.743333333333
"2024","Dylan Spacke",25,"P","BOS",813.046666666667
"2024","Denny Bentley",25,"P","MIN",813.436666666667
"2024","Pedro González",22,"P","WSN",814.433333333333
"2024","Zac Kristofak",25,"P","LAA",816.816666666667
"2024","Seth Keller",19,"P","ATL",817.163333333333
"2024","Wander Arias",23,"P","KCR",817.943333333333
"2024","Luis Rodriguez",19,"P","CHW",818.03
"2024","Davis Sharpe",23,"P","CLE",818.246666666667
"2024","Hunter Gaddis",25,"P","CLE",818.463333333333
"2024","Ubaldo Soto",16,"P","LAA",818.506666666667
"2024","Jeferson Figueroa",22,"P","MIL",820.196666666667
"2024","Cullen Kafka",24,"P","COL",820.196666666667
"2024","Yerlin Rodriguez",21,"P","MIL",820.283333333333
"2024","Scarlyn Lebron",21,"P","CHC",820.586666666667
"2024","Eric Pardinho",22,"P","TOR",821.28
"2024","Eury Rosado",22,"P","TEX",821.713333333333
"2024","Robinson Hernandez",24,"P","COL",823.49
"2024","Dominic Hambley",20,"P","CHC",823.663333333333
"2024","David Lorduy",19,"P","CIN",823.836666666667
"2024","Ronny Garcia",23,"P","HOU",824.746666666667
"2024","Vince Vannelle",25,"P","CHW",825.83
"2024","Marcelo Valladares",18,"P","CHW",826.436666666667
"2024","Engel Daniel Peralta",19,"P","HOU",826.87
"2024","Mariano Salomon",20,"P","NYY",828.386666666667
"2024","Raúl Rangel",20,"P","BAL",828.516666666667
"2024","Juan Morillo",24,"P","LAD",828.646666666667
"2024","Tommy Sommer",24,"P","CHW",828.733333333333
"2024","Victor Vargas",22,"P","PHI",828.776666666667
"2024","Alejandro Manzano",21,"P","OAK",829.946666666667
"2024","Edwin Nunez",21,"P","STL",830.64
"2024","Orlando Gil",21,"P","TEX",830.705
"2024","Yehizon Sanchez",22,"P","OAK",830.77
"2024","Kenyon Yovan",25,"P","LAA",830.986666666667
"2024","Estarlin Rodriguez",23,"P","ATL",831.203333333333
"2024","Ethan Routzahn",25,"P","SDP",831.29
"2024","Evan Taylor",23,"P","MIA",831.68
"2024","Waylin Santana",20,"P","LAD",831.896666666667
"2024","Graham Hoffman",24,"P","BOS",832.98
"2024","Reese Sharp",22,"P","BAL",833.196666666667
"2024","Case Williams",21,"P","COL",834.106666666667
"2024","Wuilliams Rodriguez",19,"P","SEA",834.713333333333
"2024","Brayan Castillo",22,"P","COL",835.536666666667
"2024","Dionys Rodriguez",22,"P","STL",836.013333333333
"2024","Zach McCambley",24,"P","MIA",836.056666666667
"2024","Junior Cerda",23,"P","ARI",836.49
"2024","Aaron Davenport",22,"P","CLE",837.486666666667
"2024","Marcus Olivarez",24,"P","KCR",837.833333333333
"2024","Johan Moreno",20,"P","SDP",837.855
"2024","Gilberto Alcala",20,"P","PIT",838.093333333333
"2024","Dylan Bice",25,"P","MIA",839.133333333333
"2024","Ervin Torres",18,"P","COL",839.22
"2024","Adilson Peralta",20,"P","PHI",839.48
"2024","Franklin Paulino",19,"P","DET",840.52
"2024","Osiris Calvo",19,"P","NYM",840.52
"2024","Wilkin Paredes",19,"P","ARI",841.083333333333
"2024","Alex Santos II",21,"P","HOU",841.473333333333
"2024","Braeden Fausnaught",23,"P","PHI",841.776666666667
"2024","Montana Semmel",21,"P","NYY",842.34
"2024","Kole Ramage",24,"P","CHW",845.07
"2024","Braxton Hyde",22,"P","COL",845.286666666667
"2024","Yoldin De La Paz",21,"P","PIT",845.33
"2024","Keiverson Ramirez",17,"P","STL",846.803333333333
"2024","Ulices Campos",21,"P","DET",847.756666666667
"2024","Zhiorman Imbriano",20,"P","CHC",847.756666666667
"2024","Manuel Osorio",17,"P","CLE",847.93
"2024","Elliot Johnstone",24,"P","NYM",848.103333333333
"2024","Enrique Segura",18,"P","PHI",848.71
"2024","Juan Mendez",24,"P","MIN",848.97
"2024","Adrian Alcantara",23,"P","KCR",849.316666666667
"2024","Daniel Mejia",21,"P","PHI",849.793333333333
"2024","Luifer Romero",18,"P","MIA",849.88
"2024","Harrison Ruiz",19,"P","CLE",850.356666666667
"2024","Nick Morreale",25,"P","SFG",850.616666666667
"2024","Naswell Paulino",23,"P","TOR",852.263333333333
"2024","Reudis Diaz",17,"P","CHW",852.653333333333
"2024","Jhon Medina",17,"P","COL",852.913333333333
"2024","Eli Ankeney",22,"P","NYM",853.736666666667
"2024","A.J. Labas",24,"P","MIN",854.256666666667
"2024","Jared Southard",22,"P","LAA",854.3
"2024","Manuel Cazorla",18,"P","LAA",856.64
"2024","Elvis Alvarado",24,"P","DET",856.856666666667
"2024","Tanner Cooper",23,"P","CIN",857.116666666667
"2024","Yuliangel De La Cruz",18,"P","LAD",857.766666666667
"2024","Angel Roman",19,"P","WSN",858.373333333333
"2024","Gabriel Cotto",23,"P","PHI",858.85
"2024","Anderson Beltre",18,"P","NYM",859.413333333333
"2024","C.J. Mayhue",22,"P","LAA",859.89
"2024","Garrett Ramsey",23,"P","BOS",860.236666666667
"2024","Noah Skirrow",24,"P","PHI",860.453333333333
"2024","Emannoel Madeira",16,"P","CHC",860.453333333333
"2024","Ty Weber",25,"P","SFG",861.666666666667
"2024","Frank Moreno",20,"P","DET",862.403333333333
"2024","Edwuin Bencomo",24,"P","SDP",862.88
"2024","Ryan Harvey",22,"P","NYY",863.226666666667
"2024","Breilin Arredondo",17,"P","BOS",865.176666666667
"2024","Marquis Grissom Jr.",21,"P","WSN",865.87
"2024","Pedro Garcia",21,"P","DET",866.736666666667
"2024","Ricky Karcher",25,"P","CIN",867.148333333333
"2024","Abel Brito",22,"P","CLE",867.95
"2024","Wilmer Ramirez",18,"P","SDP",868.6
"2024","Williander Moreno",24,"P","DET",868.773333333333
"2024","Hung-Leng Chang",21,"P","PIT",868.773333333333
"2024","Will Childers",22,"P","MIL",869.25
"2024","Everhett Hazelwood",24,"P","CHW",869.596666666667
"2024","Jeffrey German",18,"P","PHI",869.683333333333
"2024","Camilo Hernandez",19,"P","OAK",869.943333333333
"2024","Lisnerkin Lantigua",18,"P","CIN",869.943333333333
"2024","Emilker Guzman",24,"P","LAA",870.376666666667
"2024","Brayan Perez",22,"P","SEA",870.593333333333
"2024","Dheygler Gimenez",21,"P","OAK",870.853333333333
"2024","Denny Lima",18,"P","CHW",870.896666666667
"2024","Rayner Urbaez",20,"P","TEX",872.196666666667
"2024","Euri Montero",21,"P","MIA",872.24
"2024","Harry Rutkowski",24,"P","TOR",873.366666666667
"2024","Mauricio Veliz",20,"P","KCR",874.276666666667
"2024","Mike Ruff",25,"P","COL",874.536666666667
